,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
2536,U001,200769623,WAL-MAR corp,2020-04-20 06:11:50.917968750,2020.0,1930747105.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,4607.93,60,,,,5,4,2020,20,4,2020,5,4,2020,32,2967,0-15
2537,U001,200769623,WAL-MAR associates,2020-04-30 16:36:51.484375000,2020.0,1930779791.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAH4,16556.2,60,,,,13,4,2020,28,4,2020,13,4,2020,32,2965,0-15
2538,U001,200782669,SYGMA trust,2020-04-02 02:12:18.075683594,2020.0,1930660274.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,980.22,60,,,,18,3,2020,2,4,2020,18,3,2020,19,2676,0-15
2539,U001,200769623,WAL-MAR foundation,2020-04-19 17:42:56.355468750,2020.0,1930742910.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,5689.1,60,,,,4,4,2020,19,4,2020,4,4,2020,32,2969,0-15
2540,U001,200759878,SA foundation,2020-04-06 19:21:21.312500000,2020.0,1930674849.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,25623.45,60,,,,21,3,2020,5,4,2020,21,3,2020,32,2368,0-15
2541,U001,200739534,OK trust,2020-04-17 00:15:14.773437500,2020.0,1930729294.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,71226.5,60,,,,1,4,2020,16,4,2020,1,4,2020,19,1988,0-15
2542,U001,200772670,ASSOCIAT systems,2020-05-02 14:33:05.125000000,2020.0,1930803976.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAU5,104911.64,60,,,,20,4,2020,5,5,2020,20,4,2020,42,195,
2543,U001,200769623,WAL-MAR ,2020-04-11 05:29:38.458984375,2020.0,1930699725.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,1898.2,60,,,,27,3,2020,11,4,2020,27,3,2020,32,2964,0-15
2544,U001,200769623,WAL-MAR systems,2020-04-30 20:49:55.843750000,2020.0,1930780998.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAH4,14562.86,60,,,,13,4,2020,28,4,2020,13,4,2020,32,2972,0-15
2545,U001,200769623,WAL-MAR systems,2020-03-25 23:47:54.546875000,2020.0,1930622872.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,45570.43,60,,,,9,3,2020,24,3,2020,9,3,2020,32,2972,0-15
2546,CA02,140104409,LOB us,2020-04-05 04:10:40.312500000,2020.0,2960619597.0,2020-03-16 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,CA10,77627.81599999999,60,,,,16,3,2020,3,4,2020,24,3,2020,4,1632,0-15
2547,U001,200726979,BJ'S  associates,2020-04-23 16:23:16.929687500,2020.0,1930772962.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,126.92,60,,,,8,4,2020,23,4,2020,8,4,2020,19,322,0-15
2548,U001,200769623,WAL-MAR corp,2020-04-15 20:12:42.757812500,2020.0,1930716896.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,55969.01,60,,,,31,3,2020,15,4,2020,31,3,2020,32,2967,0-15
2549,U001,200769623,WAL-MAR associates,2020-05-11 14:47:55.187500000,2020.0,1930837348.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAH4,42826.3,60,,,,30,4,2020,15,5,2020,30,4,2020,32,2965,
2550,U001,200769623,WAL-MAR associates,2020-04-07 13:18:59.187500000,2020.0,1930681707.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,42369.93,60,,,,21,3,2020,5,4,2020,21,3,2020,32,2965,0-15
2551,U001,200705742,DOT ,2020-05-13 01:08:53.187500000,2020.0,1930859972.0,2020-05-05 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAD1,12907.2,60,,,,5,5,2020,25,5,2020,5,5,2020,26,824,
2552,U001,200744019,TARG systems,2020-05-07 08:46:47.062500000,2020.0,1930796624.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,19984.47,60,,,,17,4,2020,2,5,2020,17,4,2020,19,2767,0-15
2553,U001,200760666,KEHE  ,2020-03-28 02:40:07.156250000,2020.0,1930631177.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,2502.14,60,,,,12,3,2020,27,3,2020,12,3,2020,19,1440,0-15
2554,U001,200769623,WAL-MAR corp,2020-04-13 09:00:48.132812500,2020.0,1930718501.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,4696.19,60,,,,29,3,2020,13,4,2020,29,3,2020,32,2967,0-15
2555,U001,200769623,WAL-MAR in,2020-05-21 18:36:39.390625000,2020.0,1930881013.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAH4,22967.8,60,,,,9,5,2020,24,5,2020,9,5,2020,32,2970,
2556,U001,200705742,DOT corp,2020-03-12 23:00:57.500000000,2020.0,1930625092.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,63028.0,60,,,,9,3,2020,24,3,2020,9,3,2020,19,827,
2557,U001,200706844,WINC trust,2020-05-30 13:53:47.625000000,2020.0,1930875668.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,17534.5,60,,,,7,5,2020,22,5,2020,7,5,2020,19,3031,0-15
2558,U001,200769623,WAL-MAR foundation,2020-05-03 19:32:15.515625000,2020.0,1930800903.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAH4,59911.18,60,,,,21,4,2020,6,5,2020,21,4,2020,32,2969,
2559,U001,200416837,DEC systems,2020-04-27 14:53:58.000000000,2020.0,1930812810.0,2020-04-22 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,5128.48,60,,,,22,4,2020,9,5,2020,16,4,2020,36,721,
2560,U001,200337148,COAS ,2020-05-06 04:02:15.210937500,2020.0,1930803571.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,21055.21,60,,,,20,4,2020,5,5,2020,20,4,2020,19,558,0-15
2561,U001,100033340,SEVI co,2020-05-11 23:35:06.640625000,2020.0,1930795396.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,28278.18,60,,,,24,4,2020,9,5,2020,24,4,2020,19,2896,0-15
2562,U001,200803720,DEC ,2020-02-28 06:26:12.500000000,2020.0,1930617840.0,2020-03-07 00:00:00.000000000,2020-03-11 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM2,4398.06,60,,,,7,3,2020,11,3,2020,1,3,2020,34,713,
2563,U001,200759878,SA systems,2020-05-29 00:46:04.164550781,2020.0,1930777124.0,2020-04-14 00:00:00.000000000,2020-05-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAWP,91676.62,60,,,,14,4,2020,29,5,2020,14,4,2020,57,2371,0-15
2564,U001,200729942,SA llc,2020-05-19 04:30:35.071289062,2020.0,1930857524.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,2408.32,60,,,,4,5,2020,19,5,2020,4,5,2020,19,2370,0-15
2565,CA02,140104440,SO llc,2020-03-30 06:24:40.312500000,2020.0,2960618875.0,2020-03-10 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-11 00:00:00.000000000,CA10,54843.564999999995,60,,,,10,3,2020,21,3,2020,11,3,2020,4,2535,0-15
2566,U001,100043948,AMERIC systems,2020-04-19 17:31:11.312500000,2020.0,1930667562.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,17319.8,60,,,,27,3,2020,11,4,2020,27,3,2020,19,2896,0-15
2567,U001,200772595,SAFEW corporation,2020-04-07 07:09:57.296875000,2020.0,1930683898.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,99808.7,60,,,,21,3,2020,5,4,2020,21,3,2020,19,2379,0-15
2568,U001,200726979,BJ'S  foundation,2020-04-22 11:54:50.347656250,2020.0,1930780809.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,269.81,60,,,,7,4,2020,22,4,2020,7,4,2020,19,326,0-15
2569,U001,100008001,ANHA trust,2020-04-12 12:02:04.437500000,2020.0,1930647902.0,2020-03-18 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAD1,17374.0,60,,,,18,3,2020,7,4,2020,18,3,2020,26,2896,0-15
2570,U001,200769623,WAL-MAR us,2020-04-14 23:57:08.125000000,2020.0,1930717346.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,7336.72,60,,,,29,3,2020,13,4,2020,29,3,2020,32,2974,0-15
2571,U001,200739534,OK corp,2020-04-17 00:15:14.773437500,2020.0,1930731415.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,57177.27,60,,,,1,4,2020,16,4,2020,1,4,2020,19,1982,0-15
2572,U001,200726979,BJ'S  llc,2020-03-23 20:57:29.273437500,2020.0,1930629598.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAA8,778.26,60,,,,8,3,2020,23,3,2020,8,3,2020,19,328,0-15
2573,U001,200793830,M in,2020-05-18 08:13:59.593750000,2020.0,1930876403.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,31016.78,60,,,,7,5,2020,22,5,2020,7,5,2020,19,1670,
2574,U001,200794332,COST us,2020-04-27 16:59:15.968750000,2020.0,1930783126.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAAX,25284.7,60,,,,17,4,2020,2,5,2020,17,4,2020,21,633,
2575,U013,100034330,MASSY D llc,2020-04-21 10:40:51.437500000,2020.0,1991841304.0,2020-03-19 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAVE,60660.86,60,,,,19,3,2020,18,4,2020,19,3,2020,49,2896,0-15
2576,U001,200769623,WAL-MAR in,2020-04-09 14:12:29.937500000,2020.0,1930686471.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,32768.2,60,,,,23,3,2020,7,4,2020,23,3,2020,32,2970,0-15
2577,U001,200769623,WAL-MAR us,2020-04-15 23:57:08.125000000,2020.0,1930717384.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,26848.01,60,,,,30,3,2020,14,4,2020,30,3,2020,32,2974,0-15
2578,U001,200794332,COST in,2020-05-10 12:53:45.062500000,2020.0,1930833910.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAAX,27931.88,60,,,,30,4,2020,15,5,2020,30,4,2020,21,629,
2579,U001,200769623,WAL-MAR llc,2020-04-14 22:37:27.218750000,2020.0,1930719378.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,73388.0,60,,,,30,3,2020,14,4,2020,30,3,2020,32,2971,0-15
2580,U001,200519201,KROGE llc,2020-05-20 19:12:21.476562500,2020.0,1930856468.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,258768.69,60,,,,5,5,2020,20,5,2020,5,5,2020,19,1551,0-15
2581,U001,200762301,C&S WH associates,2020-04-15 02:52:28.169921875,2020.0,1930720223.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAC6,7261.87,60,,,,31,3,2020,15,4,2020,31,3,2020,24,439,0-15
2582,U001,200739386,PEPSI corporation,2020-04-15 08:48:38.625000000,2020.0,1930718273.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,65591.25,60,,,,30,3,2020,14,4,2020,30,3,2020,19,2896,0-15
2583,U001,200722369,PERFOR us,2020-04-26 16:11:07.828125000,2020.0,1930768465.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,28281.97,60,,,,10,4,2020,25,4,2020,10,4,2020,19,2077,0-15
2584,U001,200744019,TARG co,2020-05-08 05:25:57.437500000,2020.0,1930799603.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,13711.24,60,,,,18,4,2020,3,5,2020,18,4,2020,19,2761,0-15
2585,U001,200769623,WAL-MAR corporation,2020-04-24 19:42:46.687500000,2020.0,1930758053.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAH4,33798.43,60,,,,7,4,2020,22,4,2020,7,4,2020,32,2968,0-15
2586,U001,200786288,FAMILY co,2020-04-27 18:44:11.412109375,2020.0,1930780014.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAC6,12614.59,60,,,,13,4,2020,28,4,2020,13,4,2020,24,903,
2587,U001,200418007,AM associates,2020-03-26 10:01:32.718750000,2020.0,1930624215.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,102626.4,60,,,,10,3,2020,25,3,2020,10,3,2020,19,88,0-15
2588,U001,200769623,WAL-MAR associates,2020-03-25 14:12:15.324218750,2020.0,1930628297.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,5967.84,60,,,,10,3,2020,25,3,2020,10,3,2020,32,2965,0-15
2589,CA02,140106408,WAL-M associates,2020-04-25 10:07:32.500000000,2020.0,2960624277.0,2020-03-27 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-27 00:00:00.000000000,CA10,44553.551,60,,,,27,3,2020,6,4,2020,27,3,2020,4,2954,16-30
2590,U001,200769623,WAL-MAR us,2020-04-14 00:01:33.976562500,2020.0,1930710873.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,4555.4,60,,,,29,3,2020,13,4,2020,29,3,2020,32,2974,0-15
2591,U001,200794332,COST corp,2020-05-08 15:06:58.843750000,2020.0,1930823593.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAAX,21379.43,60,,,,28,4,2020,13,5,2020,28,4,2020,21,626,
2592,U001,200726025,MARTI trust,2020-03-20 19:23:08.132812500,2020.0,1930620820.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAA8,52194.5,60,,,,7,3,2020,22,3,2020,7,3,2020,19,1707,
2593,U001,200759082,INGL foundation,2020-04-04 18:13:37.406250000,2020.0,1930670691.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,63801.31,60,,,,19,3,2020,3,4,2020,19,3,2020,19,1319,0-15
2594,CA02,140106408,WAL-M trust,2020-04-19 15:16:43.250000000,2020.0,2960622731.0,2020-03-20 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-20 00:00:00.000000000,CA10,62138.972,60,,,,20,3,2020,30,3,2020,20,3,2020,4,2962,16-30
2595,U001,200803720,DEC us,2020-03-28 10:01:21.000000000,2020.0,1930699608.0,2020-03-25 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,8584.44,60,,,,25,3,2020,8,4,2020,16,3,2020,36,723,
2596,U001,200726979,BJ'S  corporation,2020-03-25 13:39:19.175781250,2020.0,1930624787.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,257.54,60,,,,10,3,2020,25,3,2020,10,3,2020,19,325,0-15
2597,U001,200777735,NASH  trust,2020-06-03 21:16:38.812500000,2020.0,1930747459.0,2020-04-03 00:00:00.000000000,2020-06-07 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAGD,852.16,60,,,,3,4,2020,7,6,2020,3,4,2020,31,1928,
2598,U001,200806580,BE corp,2020-03-18 05:23:23.484375000,2020.0,1930608312.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,5211.6,60,,,,6,3,2020,21,3,2020,6,3,2020,19,271,
2599,CA02,2001,KRAFT  ,2020-05-02 11:43:47.562500000,2020.0,2960621969.0,2020-03-19 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAG2,21270.48,60,,,,19,3,2020,24,4,2020,20,3,2020,30,1492,0-15
2600,U001,200769623,WAL-MAR corporation,2020-04-10 10:42:05.281250000,2020.0,1930705142.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,42551.13,60,,,,25,3,2020,9,4,2020,25,3,2020,32,2968,0-15
2601,U001,200014556,ALBER corporation,2020-05-06 17:10:36.593750000,2020.0,1930566741.0,2020-02-27 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAGD,15651.65,60,,,,27,2,2020,2,5,2020,27,2,2020,31,59,0-15
2602,U001,200769623,WAL-MAR corp,2020-03-19 19:21:13.609375000,2020.0,1930584017.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAH4,10279.16,60,,,,2,3,2020,17,3,2020,2,3,2020,32,2967,0-15
2603,U001,200769623,WAL-MAR foundation,2020-03-31 18:42:29.625000000,2020.0,1930652473.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAH4,9577.27,60,,,,14,3,2020,29,3,2020,14,3,2020,32,2969,0-15
2604,U001,200772670,ASSOCIAT corp,2020-05-01 13:59:53.687500000,2020.0,1930804068.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAU5,1455.45,60,,,,20,4,2020,5,5,2020,20,4,2020,42,190,
2605,CA02,140104440,SO systems,2020-03-25 02:52:09.750000000,2020.0,2960618933.0,2020-03-06 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-06 00:00:00.000000000,CA10,52006.486,60,,,,6,3,2020,16,3,2020,6,3,2020,4,2536,0-15
2606,U001,200794332,COST llc,2020-03-25 14:06:27.187500000,2020.0,1930631983.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAAX,17313.65,60,,,,11,3,2020,26,3,2020,11,3,2020,21,630,
2607,U001,200803720,DEC foundation,2020-05-08 05:57:11.375000000,2020.0,1930863123.0,2020-05-06 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,10021.56,60,,,,6,5,2020,24,5,2020,1,5,2020,36,718,
2608,U001,200726979,BJ'S  corp,2020-03-14 01:26:11.835937500,2020.0,1930577439.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,611.23,60,,,,27,2,2020,13,3,2020,27,2,2020,19,324,0-15
2609,U001,200794332,COST ,2020-04-14 04:37:03.187500000,2020.0,1930719446.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAAX,32715.47,60,,,,30,3,2020,14,4,2020,30,3,2020,21,623,0-15
2610,U001,200744019,TARG ,2020-05-13 16:05:58.281250000,2020.0,1930823285.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,13874.87,60,,,,25,4,2020,10,5,2020,25,4,2020,19,2759,0-15
2611,U001,200762301,C&S WH ,2020-04-21 17:01:18.343750000,2020.0,1930752227.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAC6,22510.04,60,,,,7,4,2020,22,4,2020,7,4,2020,24,438,
2612,U001,200744019,TARG in,2020-05-13 22:16:40.031250000,2020.0,1930823263.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,9535.88,60,,,,25,4,2020,10,5,2020,25,4,2020,19,2765,0-15
2613,U001,200769623,WAL-MAR us,2020-05-01 07:02:59.531250000,2020.0,1930798490.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,50987.62,60,,,,18,4,2020,3,5,2020,18,4,2020,32,2974,
2614,U001,200792734,MDV/ in,2020-03-27 23:53:33.522094727,2020.0,1930652317.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,194.25,60,,,,13,3,2020,28,3,2020,13,3,2020,19,1803,
2615,U001,200769623,WAL-MAR corp,2020-04-16 06:59:23.796875000,2020.0,1930722805.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,20355.41,60,,,,31,3,2020,15,4,2020,31,3,2020,32,2967,0-15
2616,U001,200759878,SA llc,2020-04-07 15:36:50.843750000,2020.0,1930684474.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,21060.3,60,,,,22,3,2020,6,4,2020,22,3,2020,32,2370,0-15
2617,U001,200794332,COST llc,2020-05-03 12:53:45.062500000,2020.0,1930810792.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAAX,14647.94,60,,,,23,4,2020,8,5,2020,23,4,2020,21,630,
2618,U001,200122006,LATIN llc,2020-03-25 09:42:21.250000000,2020.0,1930599336.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,1565.02,60,,,,10,3,2020,25,3,2020,10,3,2020,19,2896,0-15
2619,U001,200803720,DEC us,2020-03-27 23:57:31.375000000,2020.0,1930692427.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,2784.28,60,,,,24,3,2020,8,4,2020,16,3,2020,36,723,
2620,U001,200434439,BAUGH SU us,2020-05-13 13:15:18.000000000,2020.0,1930830059.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,103876.18,60,,,,27,4,2020,12,5,2020,27,4,2020,19,263,0-15
2621,U001,200729290,KROGER associates,2020-04-08 05:05:28.851562500,2020.0,1930689660.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,102093.75,60,,,,23,3,2020,7,4,2020,23,3,2020,19,1556,0-15
2622,U001,200769623,WAL-MAR ,2020-04-10 17:52:18.261718750,2020.0,1930699688.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,59140.25,60,,,,26,3,2020,10,4,2020,26,3,2020,32,2964,0-15
2623,U001,2013,KRAFT F foundation,2020-04-16 01:06:08.750000000,2020.0,1930609426.0,2020-03-09 00:00:00.000000000,2020-03-09 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAX2,4932.42,60,,,,9,3,2020,9,3,2020,9,3,2020,59,1508,31-45
2624,U001,200792293,UNIFIE ,2020-04-01 03:42:37.625000000,2020.0,1930643197.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,24186.82,60,,,,12,3,2020,27,3,2020,12,3,2020,19,2848,0-15
2625,U001,200744019,TARG co,2020-04-27 19:07:34.875000000,2020.0,1930772620.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,5206.28,60,,,,10,4,2020,25,4,2020,10,4,2020,19,2761,0-15
2626,U001,200769623,WAL-MAR ,2020-04-23 13:41:10.312500000,2020.0,1930749931.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,35996.23,60,,,,6,4,2020,21,4,2020,6,4,2020,32,2964,0-15
2627,U001,200759878,SA co,2020-03-31 19:24:33.875000000,2020.0,1930654302.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,25300.05,60,,,,15,3,2020,30,3,2020,15,3,2020,32,2365,0-15
2628,U001,200592182,DECA trust,2020-04-16 23:22:40.000000000,2020.0,1930823634.0,2020-04-24 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM2,12856.16,60,,,,24,4,2020,26,4,2020,16,4,2020,34,733,
2629,U001,200706844,WINC foundation,2020-04-02 15:04:15.625000000,2020.0,1930633767.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,1445.54,60,,,,12,3,2020,27,3,2020,12,3,2020,19,3027,0-15
2630,U001,200759878,SA systems,2020-05-19 10:19:28.335937500,2020.0,1930851663.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,81846.74,60,,,,3,5,2020,18,5,2020,3,5,2020,32,2371,0-15
2631,U001,200769623,WAL-MAR in,2020-05-17 04:40:32.390625000,2020.0,1930853883.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,15513.95,60,,,,4,5,2020,19,5,2020,4,5,2020,32,2970,
